timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1538058187308,184,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-4,text,false,,2531,0,41,113,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,184
1538058187317,185,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-6,text,false,,2531,0,41,113,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,185
1538058187325,180,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-40,text,false,,2531,0,41,113,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,180
1538058187338,169,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-41,text,false,,2531,0,40,112,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,169
1538058187336,171,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-1,text,false,,2531,0,40,112,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,171
1538058187334,174,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-2,text,false,,2531,0,39,111,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,174
1538058187329,179,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-3,text,false,,2531,0,39,111,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,179
1538058187327,181,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-39,text,false,,2531,0,39,111,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,180
1538058187347,168,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-37,text,false,,2531,0,38,110,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,168
1538058187366,151,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-36,text,false,,2531,0,37,109,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,151
1538058187363,155,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-38,text,false,,2531,0,36,108,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,155
1538058187359,159,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-35,text,false,,2531,0,35,107,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,159
1538058187353,165,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-33,text,false,,2531,0,34,106,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,165
1538058187351,167,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-34,text,false,,2531,0,34,106,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,167
